Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2008_2010,Landsat_Fourier,50,90,90.04,89.54,90.59,91.18,88.85
2008_2010,Landsat_Fourier,50,100,90.21,89.71,90.76,91.35,89.02
2008_2010,Landsat_Fourier,50,110,90.3,89.72,90.93,91.51,89.02
2008_2010,Landsat_Fourier,50,120,90.3,89.59,91.07,91.68,88.85
2008_2010,Landsat_Fourier,70,1,84.09,84.34,83.85,83.73,84.45
2008_2010,Landsat_Fourier,70,10,87.98,84.85,91.72,92.46,83.49
2008_2010,Landsat_Fourier,70,20,89.11,86.5,92.14,92.7,85.53
2008_2010,Landsat_Fourier,70,30,89.59,87.79,91.58,91.99,87.2
2008_2010,Landsat_Fourier,70,40,89.59,88.05,91.27,91.63,87.56
2008_2010,Landsat_Fourier,70,50,89.77,88.26,91.41,91.75,87.8
2008_2010,Landsat_Fourier,70,60,90.31,89.19,91.5,91.75,88.88
2008_2010,Landsat_Fourier,70,70,90.49,89.22,91.84,92.11,88.88
2008_2010,Landsat_Fourier,70,80,90.31,88.91,91.81,92.11,88.52
2008_2010,Landsat_Fourier,70,90,90.19,88.89,91.58,91.87,88.52
2008_2010,Landsat_Fourier,70,100,90.25,88.99,91.59,91.87,88.64
2008_2010,Landsat_Fourier,70,110,90.31,89.0,91.71,91.99,88.64
2008_2010,Landsat_Fourier,70,120,90.49,89.22,91.84,92.11,88.88
2008_2010,Landsat_Fourier,100,1,81.23,79.91,82.49,81.24,81.22
2008_2010,Landsat_Fourier,100,10,89.21,85.93,92.71,92.64,86.06
2008_2010,Landsat_Fourier,100,20,90.97,88.91,93.04,92.73,89.36
2008_2010,Landsat_Fourier,100,30,90.68,88.97,92.35,91.94,89.52
2008_2010,Landsat_Fourier,100,40,90.89,89.35,92.38,91.94,89.93
2008_2010,Landsat_Fourier,100,50,90.89,89.29,92.45,92.02,89.85
2008_2010,Landsat_Fourier,100,60,90.93,89.23,92.6,92.2,89.77
2008_2010,Landsat_Fourier,100,70,90.97,89.37,92.54,92.11,89.93
2008_2010,Landsat_Fourier,100,80,91.18,89.55,92.78,92.38,90.09
2008_2010,Landsat_Fourier,100,90,91.1,89.26,92.91,92.55,89.77
2008_2010,Landsat_Fourier,100,100,90.97,89.17,92.75,92.38,89.69
2008_2010,Landsat_Fourier,100,110,90.85,89.14,92.52,92.11,89.69
2008_2010,Landsat_Fourier,100,120,90.85,88.95,92.73,92.38,89.44
2008_2010,Landsat_Mean,1,1,52.17,50.0,54.55,54.55,50.0
2008_2010,Landsat_Mean,1,10,82.61,88.89,78.57,72.73,91.67
2008_2010,Landsat_Mean,1,20,69.57,83.33,64.71,45.45,91.67
2008_2010,Landsat_Mean,1,30,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,40,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,50,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,60,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,70,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,80,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,90,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,100,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,110,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,1,120,73.91,85.71,68.75,54.55,91.67
2008_2010,Landsat_Mean,2,1,83.02,78.26,86.67,81.82,83.87
2008_2010,Landsat_Mean,2,10,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Mean,2,20,83.02,76.0,89.29,86.36,80.65
2008_2010,Landsat_Mean,2,30,81.13,73.08,88.89,86.36,77.42
2008_2010,Landsat_Mean,2,40,83.02,78.26,86.67,81.82,83.87
2008_2010,Landsat_Mean,2,50,81.13,75.0,86.21,81.82,80.65
2008_2010,Landsat_Mean,2,60,83.02,76.0,89.29,86.36,80.65
2008_2010,Landsat_Mean,2,70,83.02,76.0,89.29,86.36,80.65
2008_2010,Landsat_Mean,2,80,84.91,79.17,89.66,86.36,83.87
2008_2010,Landsat_Mean,2,90,84.91,76.92,92.59,90.91,80.65
2008_2010,Landsat_Mean,2,100,84.91,79.17,89.66,86.36,83.87
2008_2010,Landsat_Mean,2,110,86.79,80.0,92.86,90.91,83.87
2008_2010,Landsat_Mean,2,120,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Mean,3,1,70.0,70.59,69.23,75.0,64.29
2008_2010,Landsat_Mean,3,10,73.33,75.0,71.43,75.0,71.43
2008_2010,Landsat_Mean,3,20,83.33,84.38,82.14,84.38,82.14
2008_2010,Landsat_Mean,3,30,83.33,84.38,82.14,84.38,82.14
2008_2010,Landsat_Mean,3,40,81.67,83.87,79.31,81.25,82.14
2008_2010,Landsat_Mean,3,50,81.67,83.87,79.31,81.25,82.14
2008_2010,Landsat_Mean,3,60,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,70,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,80,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,90,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,100,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,110,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,3,120,80.0,83.33,76.67,78.12,82.14
2008_2010,Landsat_Mean,5,1,67.41,65.79,69.49,73.53,61.19
2008_2010,Landsat_Mean,5,10,82.96,84.62,81.43,80.88,85.07
2008_2010,Landsat_Mean,5,20,81.48,82.09,80.88,80.88,82.09
2008_2010,Landsat_Mean,5,30,83.7,84.85,82.61,82.35,85.07
2008_2010,Landsat_Mean,5,40,86.67,87.88,85.51,85.29,88.06
2008_2010,Landsat_Mean,5,50,85.19,85.29,85.07,85.29,85.07
2008_2010,Landsat_Mean,5,60,82.96,82.61,83.33,83.82,82.09
2008_2010,Landsat_Mean,5,70,84.44,84.06,84.85,85.29,83.58
2008_2010,Landsat_Mean,5,80,85.19,85.29,85.07,85.29,85.07
2008_2010,Landsat_Mean,5,90,85.19,85.29,85.07,85.29,85.07
2008_2010,Landsat_Mean,5,100,85.19,85.29,85.07,85.29,85.07
2008_2010,Landsat_Mean,5,110,84.44,85.07,83.82,83.82,85.07
2008_2010,Landsat_Mean,5,120,85.19,85.29,85.07,85.29,85.07
2008_2010,Landsat_Mean,7,1,69.77,61.73,76.92,70.42,69.31
2008_2010,Landsat_Mean,7,10,83.14,76.25,89.13,85.92,81.19
2008_2010,Landsat_Mean,7,20,83.72,78.67,87.63,83.1,84.16
2008_2010,Landsat_Mean,7,30,83.72,80.28,86.14,80.28,86.14
2008_2010,Landsat_Mean,7,40,84.3,81.43,86.27,80.28,87.13
2008_2010,Landsat_Mean,7,50,86.05,83.1,88.12,83.1,88.12
2008_2010,Landsat_Mean,7,60,86.05,83.1,88.12,83.1,88.12
2008_2010,Landsat_Mean,7,70,86.63,83.33,89.0,84.51,88.12
2008_2010,Landsat_Mean,7,80,87.79,84.72,90.0,85.92,89.11
2008_2010,Landsat_Mean,7,90,87.21,84.51,89.11,84.51,89.11
2008_2010,Landsat_Mean,7,100,87.79,84.72,90.0,85.92,89.11
2008_2010,Landsat_Mean,7,110,86.63,83.33,89.0,84.51,88.12
2008_2010,Landsat_Mean,7,120,86.63,83.33,89.0,84.51,88.12
2008_2010,Landsat_Mean,10,1,73.42,75.0,71.82,73.04,73.83
2008_2010,Landsat_Mean,10,10,84.68,85.22,84.11,85.22,84.11
2008_2010,Landsat_Mean,10,20,84.68,85.84,83.49,84.35,85.05
2008_2010,Landsat_Mean,10,30,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,40,85.59,86.73,84.4,85.22,85.98
2008_2010,Landsat_Mean,10,50,85.59,86.73,84.4,85.22,85.98
2008_2010,Landsat_Mean,10,60,85.59,86.73,84.4,85.22,85.98
2008_2010,Landsat_Mean,10,70,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,80,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,90,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,100,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,110,85.59,87.39,83.78,84.35,86.92
2008_2010,Landsat_Mean,10,120,85.14,87.27,83.04,83.48,86.92
2008_2010,Landsat_Mean,20,1,76.04,79.3,72.32,76.6,75.35
2008_2010,Landsat_Mean,20,10,81.67,84.98,77.97,81.13,82.33
2008_2010,Landsat_Mean,20,20,82.29,86.0,78.26,81.13,83.72
2008_2010,Landsat_Mean,20,30,82.29,85.16,79.02,82.26,82.33
2008_2010,Landsat_Mean,20,40,82.92,85.6,79.82,83.02,82.79
2008_2010,Landsat_Mean,20,50,83.12,85.94,79.91,83.02,83.26
2008_2010,Landsat_Mean,20,60,82.92,85.88,79.56,82.64,83.26
2008_2010,Landsat_Mean,20,70,82.71,85.83,79.2,82.26,83.26
2008_2010,Landsat_Mean,20,80,83.12,86.51,79.39,82.26,84.19
2008_2010,Landsat_Mean,20,90,83.12,86.8,79.13,81.89,84.65
2008_2010,Landsat_Mean,20,100,82.71,86.11,78.95,81.89,83.72
2008_2010,Landsat_Mean,20,110,82.29,85.71,78.51,81.51,83.26
2008_2010,Landsat_Mean,20,120,83.54,86.61,80.09,83.02,84.19
2008_2010,Landsat_Mean,30,1,74.72,73.46,76.01,76.01,73.46
2008_2010,Landsat_Mean,30,10,83.81,80.37,87.89,88.73,79.05
2008_2010,Landsat_Mean,30,20,83.95,81.92,86.14,86.42,81.56
2008_2010,Landsat_Mean,30,30,84.09,82.68,85.55,85.55,82.68
2008_2010,Landsat_Mean,30,40,84.23,83.67,84.79,84.39,84.08
2008_2010,Landsat_Mean,30,50,84.09,83.82,84.36,83.82,84.36
2008_2010,Landsat_Mean,30,60,84.23,83.67,84.79,84.39,84.08
2008_2010,Landsat_Mean,30,70,84.09,83.82,84.36,83.82,84.36
2008_2010,Landsat_Mean,30,80,84.23,83.86,84.59,84.1,84.36
2008_2010,Landsat_Mean,30,90,84.09,83.43,84.75,84.39,83.8
2008_2010,Landsat_Mean,30,100,84.09,83.43,84.75,84.39,83.8
2008_2010,Landsat_Mean,30,110,84.09,83.43,84.75,84.39,83.8
2008_2010,Landsat_Mean,30,120,83.66,83.09,84.23,83.82,83.52
2008_2010,Landsat_Mean,50,1,75.06,76.28,73.85,74.38,75.78
2008_2010,Landsat_Mean,50,10,82.55,81.23,84.1,85.69,79.27
2008_2010,Landsat_Mean,50,20,82.21,81.92,82.53,83.69,80.66
2008_2010,Landsat_Mean,50,30,83.06,82.95,83.19,84.19,81.88
2008_2010,Landsat_Mean,50,40,82.55,82.25,82.89,84.03,81.01
2008_2010,Landsat_Mean,50,50,83.23,83.22,83.25,84.19,82.23
2008_2010,Landsat_Mean,50,60,83.32,83.47,83.16,84.03,82.58
2008_2010,Landsat_Mean,50,70,82.98,83.03,82.92,83.86,82.06
2008_2010,Landsat_Mean,50,80,83.32,83.25,83.39,84.36,82.23
2008_2010,Landsat_Mean,50,90,83.15,83.09,83.22,84.19,82.06
2008_2010,Landsat_Mean,50,100,82.89,82.89,82.89,83.86,81.88
2008_2010,Landsat_Mean,50,110,82.98,82.82,83.16,84.19,81.71
2008_2010,Landsat_Mean,50,120,83.06,82.95,83.19,84.19,81.88
2008_2010,Landsat_Mean,70,1,76.79,77.79,75.87,75.0,78.59
2008_2010,Landsat_Mean,70,10,83.31,82.42,84.26,84.69,81.94
2008_2010,Landsat_Mean,70,20,83.13,82.67,83.62,83.85,82.42
2008_2010,Landsat_Mean,70,30,84.03,83.91,84.15,84.21,83.85
2008_2010,Landsat_Mean,70,40,84.09,84.42,83.77,83.61,84.57
2008_2010,Landsat_Mean,70,50,84.09,84.25,83.93,83.85,84.33
2008_2010,Landsat_Mean,70,60,84.39,84.43,84.35,84.33,84.45
2008_2010,Landsat_Mean,70,70,84.21,84.29,84.13,84.09,84.33
2008_2010,Landsat_Mean,70,80,84.21,84.46,83.97,83.85,84.57
2008_2010,Landsat_Mean,70,90,84.45,84.45,84.45,84.45,84.45
2008_2010,Landsat_Mean,70,100,84.39,84.43,84.35,84.33,84.45
2008_2010,Landsat_Mean,70,110,84.45,84.7,84.2,84.09,84.81
2008_2010,Landsat_Mean,70,120,84.27,84.73,83.83,83.61,84.93
2008_2010,Landsat_Mean,100,1,78.51,76.86,80.1,78.88,78.16
2008_2010,Landsat_Mean,100,10,83.96,80.93,87.19,87.03,81.14
2008_2010,Landsat_Mean,100,20,85.05,82.9,87.22,86.68,83.56
2008_2010,Landsat_Mean,100,30,85.43,83.7,87.13,86.42,84.53
2008_2010,Landsat_Mean,100,40,85.26,83.36,87.15,86.5,84.13
2008_2010,Landsat_Mean,100,50,85.64,84.12,87.12,86.33,85.01
2008_2010,Landsat_Mean,100,60,86.23,84.83,87.57,86.77,85.74
2008_2010,Landsat_Mean,100,70,86.1,84.85,87.3,86.42,85.82
2008_2010,Landsat_Mean,100,80,86.1,84.67,87.48,86.68,85.58
2008_2010,Landsat_Mean,100,90,85.94,84.74,87.07,86.15,85.74
2008_2010,Landsat_Mean,100,100,86.19,85.06,87.25,86.33,86.06
2008_2010,Landsat_Mean,100,110,85.89,84.85,86.88,85.89,85.9
2008_2010,Landsat_Mean,100,120,85.81,84.82,86.74,85.71,85.9
2008_2010,Fourier_Mean,1,1,65.22,63.64,66.67,63.64,66.67
2008_2010,Fourier_Mean,1,10,82.61,81.82,83.33,81.82,83.33
2008_2010,Fourier_Mean,1,20,78.26,80.0,76.92,72.73,83.33
2008_2010,Fourier_Mean,1,30,95.65,91.67,100.0,100.0,91.67
2008_2010,Fourier_Mean,1,40,91.3,90.91,91.67,90.91,91.67
2008_2010,Fourier_Mean,1,50,91.3,90.91,91.67,90.91,91.67
2008_2010,Fourier_Mean,1,60,95.65,91.67,100.0,100.0,91.67
2008_2010,Fourier_Mean,1,70,86.96,83.33,90.91,90.91,83.33
2008_2010,Fourier_Mean,1,80,86.96,83.33,90.91,90.91,83.33
2008_2010,Fourier_Mean,1,90,86.96,83.33,90.91,90.91,83.33
2008_2010,Fourier_Mean,1,100,86.96,83.33,90.91,90.91,83.33
2008_2010,Fourier_Mean,1,110,91.3,84.62,100.0,100.0,83.33
2008_2010,Fourier_Mean,1,120,91.3,84.62,100.0,100.0,83.33
2008_2010,Fourier_Mean,2,1,64.15,55.56,73.08,68.18,61.29
2008_2010,Fourier_Mean,2,10,81.13,68.75,100.0,100.0,67.74
2008_2010,Fourier_Mean,2,20,83.02,72.41,95.83,95.45,74.19
2008_2010,Fourier_Mean,2,30,84.91,75.0,96.0,95.45,77.42
2008_2010,Fourier_Mean,2,40,84.91,75.0,96.0,95.45,77.42
2008_2010,Fourier_Mean,2,50,86.79,75.86,100.0,100.0,77.42
2008_2010,Fourier_Mean,2,60,88.68,78.57,100.0,100.0,80.65
2008_2010,Fourier_Mean,2,70,88.68,78.57,100.0,100.0,80.65
2008_2010,Fourier_Mean,2,80,88.68,78.57,100.0,100.0,80.65
2008_2010,Fourier_Mean,2,90,88.68,78.57,100.0,100.0,80.65
2008_2010,Fourier_Mean,2,100,86.79,75.86,100.0,100.0,77.42
2008_2010,Fourier_Mean,2,110,90.57,81.48,100.0,100.0,83.87
2008_2010,Fourier_Mean,2,120,88.68,80.77,96.3,95.45,83.87
2008_2010,Fourier_Mean,3,1,83.33,84.38,82.14,84.38,82.14
2008_2010,Fourier_Mean,3,10,83.33,82.35,84.62,87.5,78.57
2008_2010,Fourier_Mean,3,20,86.67,87.5,85.71,87.5,85.71
2008_2010,Fourier_Mean,3,30,85.0,87.1,82.76,84.38,85.71
2008_2010,Fourier_Mean,3,40,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,3,50,81.67,86.21,77.42,78.12,85.71
2008_2010,Fourier_Mean,3,60,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,3,70,85.0,87.1,82.76,84.38,85.71
2008_2010,Fourier_Mean,3,80,85.0,87.1,82.76,84.38,85.71
2008_2010,Fourier_Mean,3,90,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,3,100,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,3,110,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,3,120,83.33,86.67,80.0,81.25,85.71
2008_2010,Fourier_Mean,5,1,66.67,69.49,64.47,60.29,73.13
2008_2010,Fourier_Mean,5,10,83.7,80.26,88.14,89.71,77.61
2008_2010,Fourier_Mean,5,20,88.15,89.39,86.96,86.76,89.55
2008_2010,Fourier_Mean,5,30,89.63,89.71,89.55,89.71,89.55
2008_2010,Fourier_Mean,5,40,91.11,91.18,91.04,91.18,91.04
2008_2010,Fourier_Mean,5,50,91.11,92.42,89.86,89.71,92.54
2008_2010,Fourier_Mean,5,60,91.11,92.42,89.86,89.71,92.54
2008_2010,Fourier_Mean,5,70,88.89,89.55,88.24,88.24,89.55
2008_2010,Fourier_Mean,5,80,88.89,89.55,88.24,88.24,89.55
2008_2010,Fourier_Mean,5,90,88.15,89.39,86.96,86.76,89.55
2008_2010,Fourier_Mean,5,100,88.89,89.55,88.24,88.24,89.55
2008_2010,Fourier_Mean,5,110,89.63,90.91,88.41,88.24,91.04
2008_2010,Fourier_Mean,5,120,88.89,89.55,88.24,88.24,89.55
2008_2010,Fourier_Mean,7,1,65.7,58.11,71.43,60.56,69.31
2008_2010,Fourier_Mean,7,10,84.3,76.19,92.05,90.14,80.2
2008_2010,Fourier_Mean,7,20,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,7,30,84.88,80.0,88.66,84.51,85.15
2008_2010,Fourier_Mean,7,40,84.88,78.48,90.32,87.32,83.17
2008_2010,Fourier_Mean,7,50,86.05,80.52,90.53,87.32,85.15
2008_2010,Fourier_Mean,7,60,84.88,80.0,88.66,84.51,85.15
2008_2010,Fourier_Mean,7,70,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,7,80,86.05,82.19,88.89,84.51,87.13
2008_2010,Fourier_Mean,7,90,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,7,100,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,7,110,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,7,120,85.47,81.08,88.78,84.51,86.14
2008_2010,Fourier_Mean,10,1,77.03,79.09,75.0,75.65,78.5
2008_2010,Fourier_Mean,10,10,87.84,84.92,91.67,93.04,82.24
2008_2010,Fourier_Mean,10,20,86.94,84.68,89.8,91.3,82.24
2008_2010,Fourier_Mean,10,30,89.19,87.6,91.09,92.17,85.98
2008_2010,Fourier_Mean,10,40,87.39,86.55,88.35,89.57,85.05
2008_2010,Fourier_Mean,10,50,89.19,88.24,90.29,91.3,86.92
2008_2010,Fourier_Mean,10,60,90.54,89.17,92.16,93.04,87.85
2008_2010,Fourier_Mean,10,70,89.19,88.24,90.29,91.3,86.92
2008_2010,Fourier_Mean,10,80,88.74,88.79,88.68,89.57,87.85
2008_2010,Fourier_Mean,10,90,87.84,87.93,87.74,88.7,86.92
2008_2010,Fourier_Mean,10,100,87.84,87.29,88.46,89.57,85.98
2008_2010,Fourier_Mean,10,110,88.74,88.79,88.68,89.57,87.85
2008_2010,Fourier_Mean,10,120,89.19,89.57,88.79,89.57,88.79
2008_2010,Fourier_Mean,20,1,78.75,83.54,73.84,76.6,81.4
2008_2010,Fourier_Mean,20,10,86.25,88.42,83.71,86.42,86.05
2008_2010,Fourier_Mean,20,20,86.04,88.98,82.74,85.28,86.98
2008_2010,Fourier_Mean,20,30,87.29,90.8,83.48,85.66,89.3
2008_2010,Fourier_Mean,20,40,87.71,91.53,83.62,85.66,90.23
2008_2010,Fourier_Mean,20,50,87.71,91.87,83.33,85.28,90.7
2008_2010,Fourier_Mean,20,60,87.92,91.57,83.98,86.04,90.23
2008_2010,Fourier_Mean,20,70,87.92,91.57,83.98,86.04,90.23
2008_2010,Fourier_Mean,20,80,87.92,91.57,83.98,86.04,90.23
2008_2010,Fourier_Mean,20,90,87.71,91.53,83.62,85.66,90.23
2008_2010,Fourier_Mean,20,100,87.71,91.53,83.62,85.66,90.23
2008_2010,Fourier_Mean,20,110,88.54,92.68,84.19,86.04,91.63
2008_2010,Fourier_Mean,20,120,88.75,92.71,84.55,86.42,91.63
2008_2010,Fourier_Mean,30,1,76.56,75.78,77.34,76.88,76.26
2008_2010,Fourier_Mean,30,10,86.22,84.3,88.27,88.44,84.08
2008_2010,Fourier_Mean,30,20,86.79,85.43,88.18,88.15,85.47
2008_2010,Fourier_Mean,30,30,88.21,87.04,89.4,89.31,87.15
2008_2010,Fourier_Mean,30,40,88.35,87.93,88.76,88.44,88.27
2008_2010,Fourier_Mean,30,50,88.49,87.54,89.46,89.31,87.71
2008_2010,Fourier_Mean,30,60,88.21,87.46,88.95,88.73,87.71
2008_2010,Fourier_Mean,30,70,88.64,87.78,89.49,89.31,87.99
2008_2010,Fourier_Mean,30,80,88.49,87.97,89.01,88.73,88.27
2008_2010,Fourier_Mean,30,90,88.07,87.43,88.7,88.44,87.71
2008_2010,Fourier_Mean,30,100,88.21,87.9,88.52,88.15,88.27
2008_2010,Fourier_Mean,30,110,88.35,87.93,88.76,88.44,88.27
2008_2010,Fourier_Mean,30,120,88.49,88.18,88.8,88.44,88.55
2008_2010,Fourier_Mean,50,1,82.72,82.2,83.3,84.53,80.84
2008_2010,Fourier_Mean,50,10,87.83,86.01,89.98,91.01,84.49
2008_2010,Fourier_Mean,50,20,88.77,87.05,90.77,91.68,85.71
2008_2010,Fourier_Mean,50,30,89.19,87.86,90.71,91.51,86.76
2008_2010,Fourier_Mean,50,40,89.28,88.0,90.73,91.51,86.93
2008_2010,Fourier_Mean,50,50,89.7,88.71,90.81,91.51,87.8
2008_2010,Fourier_Mean,50,60,89.53,88.8,90.34,91.01,87.98
2008_2010,Fourier_Mean,50,70,89.02,88.19,89.95,90.68,87.28
2008_2010,Fourier_Mean,50,80,89.36,88.39,90.45,91.18,87.46
2008_2010,Fourier_Mean,50,90,89.53,88.55,90.63,91.35,87.63
2008_2010,Fourier_Mean,50,100,89.7,88.83,90.66,91.35,87.98
2008_2010,Fourier_Mean,50,110,90.04,89.29,90.88,91.51,88.5
2008_2010,Fourier_Mean,50,120,89.96,89.01,91.01,91.68,88.15
2008_2010,Fourier_Mean,70,1,82.78,82.62,82.93,83.01,82.54
2008_2010,Fourier_Mean,70,10,86.6,84.69,88.73,89.35,83.85
2008_2010,Fourier_Mean,70,20,88.4,86.98,89.93,90.31,86.48
2008_2010,Fourier_Mean,70,30,88.28,87.21,89.41,89.71,86.84
2008_2010,Fourier_Mean,70,40,88.1,86.91,89.37,89.71,86.48
2008_2010,Fourier_Mean,70,50,88.52,87.35,89.75,90.07,86.96
2008_2010,Fourier_Mean,70,60,88.34,86.97,89.81,90.19,86.48
2008_2010,Fourier_Mean,70,70,88.64,87.21,90.17,90.55,86.72
2008_2010,Fourier_Mean,70,80,88.52,87.27,89.85,90.19,86.84
2008_2010,Fourier_Mean,70,90,88.4,86.98,89.93,90.31,86.48
2008_2010,Fourier_Mean,70,100,88.46,87.08,89.94,90.31,86.6
2008_2010,Fourier_Mean,70,110,88.7,87.57,89.89,90.19,87.2
2008_2010,Fourier_Mean,70,120,88.76,87.67,89.9,90.19,87.32
2008_2010,Fourier_Mean,100,1,82.16,80.6,83.66,82.65,81.71
2008_2010,Fourier_Mean,100,10,87.99,85.07,91.06,90.89,85.33
2008_2010,Fourier_Mean,100,20,89.63,87.63,91.62,91.24,88.15
2008_2010,Fourier_Mean,100,30,89.67,88.09,91.22,90.71,88.72
2008_2010,Fourier_Mean,100,40,89.71,88.16,91.23,90.71,88.8
2008_2010,Fourier_Mean,100,50,89.46,88.03,90.84,90.27,88.72
2008_2010,Fourier_Mean,100,60,89.71,88.42,90.95,90.36,89.12
2008_2010,Fourier_Mean,100,70,89.76,88.5,90.96,90.36,89.2
2008_2010,Fourier_Mean,100,80,89.76,88.63,90.83,90.18,89.36
2008_2010,Fourier_Mean,100,90,89.76,88.5,90.96,90.36,89.2
2008_2010,Fourier_Mean,100,100,89.84,88.72,90.91,90.27,89.44
2008_2010,Fourier_Mean,100,110,90.05,89.03,91.01,90.36,89.77
2008_2010,Fourier_Mean,100,120,90.18,89.26,91.04,90.36,90.01
2008_2010,Landsat_Fourier_Mean,1,1,65.22,66.67,64.29,54.55,75.0
2008_2010,Landsat_Fourier_Mean,1,10,82.61,88.89,78.57,72.73,91.67
2008_2010,Landsat_Fourier_Mean,1,20,82.61,88.89,78.57,72.73,91.67
2008_2010,Landsat_Fourier_Mean,1,30,82.61,88.89,78.57,72.73,91.67
2008_2010,Landsat_Fourier_Mean,1,40,78.26,87.5,73.33,63.64,91.67
2008_2010,Landsat_Fourier_Mean,1,50,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,60,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,70,82.61,88.89,78.57,72.73,91.67
2008_2010,Landsat_Fourier_Mean,1,80,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,90,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,100,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,110,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,1,120,86.96,90.0,84.62,81.82,91.67
2008_2010,Landsat_Fourier_Mean,2,1,71.7,62.96,80.77,77.27,67.74
2008_2010,Landsat_Fourier_Mean,2,10,84.91,76.92,92.59,90.91,80.65
2008_2010,Landsat_Fourier_Mean,2,20,86.79,80.0,92.86,90.91,83.87
2008_2010,Landsat_Fourier_Mean,2,30,84.91,76.92,92.59,90.91,80.65
2008_2010,Landsat_Fourier_Mean,2,40,86.79,80.0,92.86,90.91,83.87
2008_2010,Landsat_Fourier_Mean,2,50,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Fourier_Mean,2,60,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Fourier_Mean,2,70,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Fourier_Mean,2,80,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Fourier_Mean,2,90,88.68,83.33,93.1,90.91,87.1
2008_2010,Landsat_Fourier_Mean,2,100,90.57,84.0,96.43,95.45,87.1
2008_2010,Landsat_Fourier_Mean,2,110,90.57,84.0,96.43,95.45,87.1
2008_2010,Landsat_Fourier_Mean,2,120,92.45,84.62,100.0,100.0,87.1
2008_2010,Landsat_Fourier_Mean,3,1,78.33,75.68,82.61,87.5,67.86
2008_2010,Landsat_Fourier_Mean,3,10,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,20,81.67,83.87,79.31,81.25,82.14
2008_2010,Landsat_Fourier_Mean,3,30,85.0,87.1,82.76,84.38,85.71
2008_2010,Landsat_Fourier_Mean,3,40,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,50,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,60,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,70,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,80,81.67,81.82,81.48,84.38,78.57
2008_2010,Landsat_Fourier_Mean,3,90,81.67,81.82,81.48,84.38,78.57
