Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2011_2013,Landsat_Fourier_Terrain_Climate,1,50,86.79,77.27,93.55,89.47,85.29
2011_2013,Landsat_Fourier_Terrain_Climate,1,60,90.57,85.0,93.94,89.47,91.18
2011_2013,Landsat_Fourier_Terrain_Climate,1,70,88.68,80.95,93.75,89.47,88.24
2011_2013,Landsat_Fourier_Terrain_Climate,1,80,88.68,80.95,93.75,89.47,88.24
2011_2013,Landsat_Fourier_Terrain_Climate,1,90,88.68,80.95,93.75,89.47,88.24
2011_2013,Landsat_Fourier_Terrain_Climate,1,100,90.57,85.0,93.94,89.47,91.18
2011_2013,Landsat_Fourier_Terrain_Climate,1,110,90.57,85.0,93.94,89.47,91.18
2011_2013,Landsat_Fourier_Terrain_Climate,1,120,88.68,80.95,93.75,89.47,88.24
2011_2013,Landsat_Fourier_Terrain_Climate,2,1,72.03,72.92,71.43,63.64,79.37
2011_2013,Landsat_Fourier_Terrain_Climate,2,10,87.29,84.48,90.0,89.09,85.71
2011_2013,Landsat_Fourier_Terrain_Climate,2,20,87.29,84.48,90.0,89.09,85.71
2011_2013,Landsat_Fourier_Terrain_Climate,2,30,88.98,86.21,91.67,90.91,87.3
2011_2013,Landsat_Fourier_Terrain_Climate,2,40,88.98,86.21,91.67,90.91,87.3
2011_2013,Landsat_Fourier_Terrain_Climate,2,50,88.98,86.21,91.67,90.91,87.3
2011_2013,Landsat_Fourier_Terrain_Climate,2,60,88.98,86.21,91.67,90.91,87.3
2011_2013,Landsat_Fourier_Terrain_Climate,2,70,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,2,80,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,2,90,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,2,100,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,2,110,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,2,120,89.83,87.72,91.8,90.91,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,3,1,76.05,70.37,81.4,78.08,74.47
2011_2013,Landsat_Fourier_Terrain_Climate,3,10,81.44,76.25,86.21,83.56,79.79
2011_2013,Landsat_Fourier_Terrain_Climate,3,20,86.23,82.89,89.01,86.3,86.17
2011_2013,Landsat_Fourier_Terrain_Climate,3,30,86.83,83.12,90.0,87.67,86.17
2011_2013,Landsat_Fourier_Terrain_Climate,3,40,88.62,85.53,91.21,89.04,88.3
2011_2013,Landsat_Fourier_Terrain_Climate,3,50,87.43,83.33,91.01,89.04,86.17
2011_2013,Landsat_Fourier_Terrain_Climate,3,60,86.83,83.12,90.0,87.67,86.17
2011_2013,Landsat_Fourier_Terrain_Climate,3,70,87.43,83.33,91.01,89.04,86.17
2011_2013,Landsat_Fourier_Terrain_Climate,3,80,88.02,84.42,91.11,89.04,87.23
2011_2013,Landsat_Fourier_Terrain_Climate,3,90,88.02,84.42,91.11,89.04,87.23
2011_2013,Landsat_Fourier_Terrain_Climate,3,100,88.02,84.42,91.11,89.04,87.23
2011_2013,Landsat_Fourier_Terrain_Climate,3,110,88.02,84.42,91.11,89.04,87.23
2011_2013,Landsat_Fourier_Terrain_Climate,3,120,87.43,84.21,90.11,87.67,87.23
2011_2013,Landsat_Fourier_Terrain_Climate,5,1,78.5,73.23,82.53,76.23,80.12
2011_2013,Landsat_Fourier_Terrain_Climate,5,10,88.4,84.38,91.52,88.52,88.3
2011_2013,Landsat_Fourier_Terrain_Climate,5,20,88.74,85.04,91.57,88.52,88.89
2011_2013,Landsat_Fourier_Terrain_Climate,5,30,90.1,87.8,91.76,88.52,91.23
2011_2013,Landsat_Fourier_Terrain_Climate,5,40,90.1,87.2,92.26,89.34,90.64
2011_2013,Landsat_Fourier_Terrain_Climate,5,50,90.44,87.3,92.81,90.16,90.64
2011_2013,Landsat_Fourier_Terrain_Climate,5,60,90.44,87.9,92.31,89.34,91.23
2011_2013,Landsat_Fourier_Terrain_Climate,5,70,90.1,87.2,92.26,89.34,90.64
2011_2013,Landsat_Fourier_Terrain_Climate,5,80,90.44,87.9,92.31,89.34,91.23
2011_2013,Landsat_Fourier_Terrain_Climate,5,90,90.44,87.3,92.81,90.16,90.64
2011_2013,Landsat_Fourier_Terrain_Climate,5,100,89.76,87.1,91.72,88.52,90.64
2011_2013,Landsat_Fourier_Terrain_Climate,5,110,90.44,88.52,91.81,88.52,91.81
2011_2013,Landsat_Fourier_Terrain_Climate,5,120,90.44,87.9,92.31,89.34,91.23
2011_2013,Landsat_Fourier_Terrain_Climate,7,1,77.1,75.14,78.7,74.3,79.44
2011_2013,Landsat_Fourier_Terrain_Climate,7,10,86.26,81.73,90.82,89.94,83.18
2011_2013,Landsat_Fourier_Terrain_Climate,7,20,86.51,83.16,89.66,88.27,85.05
2011_2013,Landsat_Fourier_Terrain_Climate,7,30,88.04,85.48,90.34,88.83,87.38
2011_2013,Landsat_Fourier_Terrain_Climate,7,40,88.04,85.48,90.34,88.83,87.38
2011_2013,Landsat_Fourier_Terrain_Climate,7,50,88.8,86.49,90.87,89.39,88.32
2011_2013,Landsat_Fourier_Terrain_Climate,7,60,88.55,85.64,91.22,89.94,87.38
2011_2013,Landsat_Fourier_Terrain_Climate,7,70,88.3,84.82,91.58,90.5,86.45
2011_2013,Landsat_Fourier_Terrain_Climate,7,80,88.3,85.19,91.18,89.94,86.92
2011_2013,Landsat_Fourier_Terrain_Climate,7,90,88.3,85.56,90.78,89.39,87.38
2011_2013,Landsat_Fourier_Terrain_Climate,7,100,88.04,85.11,90.73,89.39,86.92
2011_2013,Landsat_Fourier_Terrain_Climate,7,110,88.04,84.74,91.13,89.94,86.45
2011_2013,Landsat_Fourier_Terrain_Climate,7,120,88.04,85.11,90.73,89.39,86.92
2011_2013,Landsat_Fourier_Terrain_Climate,10,1,80.34,83.0,78.38,74.01,86.14
2011_2013,Landsat_Fourier_Terrain_Climate,10,10,90.34,89.89,90.76,89.89,90.76
2011_2013,Landsat_Fourier_Terrain_Climate,10,20,91.21,90.94,91.45,90.61,91.75
2011_2013,Landsat_Fourier_Terrain_Climate,10,30,91.38,91.27,91.48,90.61,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,40,91.03,91.21,90.88,89.89,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,50,91.21,91.85,90.65,89.53,92.74
2011_2013,Landsat_Fourier_Terrain_Climate,10,60,90.52,91.11,90.0,88.81,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,70,90.86,91.18,90.58,89.53,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,80,90.86,91.18,90.58,89.53,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,90,91.03,91.21,90.88,89.89,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,100,91.03,91.21,90.88,89.89,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,10,110,91.21,90.65,91.72,90.97,91.42
2011_2013,Landsat_Fourier_Terrain_Climate,10,120,90.86,90.58,91.12,90.25,91.42
2011_2013,Landsat_Fourier_Terrain_Climate,20,1,82.62,80.61,84.26,80.61,84.26
2011_2013,Landsat_Fourier_Terrain_Climate,20,10,89.1,86.18,91.67,90.11,88.27
2011_2013,Landsat_Fourier_Terrain_Climate,20,20,89.69,87.85,91.24,89.35,89.97
2011_2013,Landsat_Fourier_Terrain_Climate,20,30,90.03,88.22,91.55,89.73,90.28
2011_2013,Landsat_Fourier_Terrain_Climate,20,40,90.29,88.43,91.85,90.11,90.43
2011_2013,Landsat_Fourier_Terrain_Climate,20,50,90.29,88.72,91.59,89.73,90.74
2011_2013,Landsat_Fourier_Terrain_Climate,20,60,90.55,89.08,91.76,89.92,91.05
2011_2013,Landsat_Fourier_Terrain_Climate,20,70,90.63,89.25,91.77,89.92,91.2
2011_2013,Landsat_Fourier_Terrain_Climate,20,80,90.8,90.04,91.41,89.35,91.98
2011_2013,Landsat_Fourier_Terrain_Climate,20,90,90.97,90.08,91.69,89.73,91.98
2011_2013,Landsat_Fourier_Terrain_Climate,20,100,90.72,89.56,91.65,89.73,91.51
2011_2013,Landsat_Fourier_Terrain_Climate,20,110,90.63,89.54,91.51,89.54,91.51
2011_2013,Landsat_Fourier_Terrain_Climate,20,120,90.8,89.58,91.8,89.92,91.51
2011_2013,Landsat_Fourier_Terrain_Climate,30,1,82.38,81.46,83.16,80.13,84.32
2011_2013,Landsat_Fourier_Terrain_Climate,30,10,89.07,87.24,90.72,89.43,88.76
2011_2013,Landsat_Fourier_Terrain_Climate,30,20,89.59,89.19,89.94,88.18,90.81
2011_2013,Landsat_Fourier_Terrain_Climate,30,30,89.88,90.17,89.65,87.67,91.78
2011_2013,Landsat_Fourier_Terrain_Climate,30,40,90.41,90.28,90.51,88.81,91.78
2011_2013,Landsat_Fourier_Terrain_Climate,30,50,90.52,90.41,90.62,88.93,91.89
2011_2013,Landsat_Fourier_Terrain_Climate,30,60,90.23,90.14,90.31,88.55,91.68
2011_2013,Landsat_Fourier_Terrain_Climate,30,70,90.06,90.1,90.02,88.18,91.68
2011_2013,Landsat_Fourier_Terrain_Climate,30,80,89.83,90.05,89.64,87.67,91.68
2011_2013,Landsat_Fourier_Terrain_Climate,30,90,90.23,90.24,90.22,88.43,91.78
2011_2013,Landsat_Fourier_Terrain_Climate,30,100,90.35,90.27,90.42,88.68,91.78
2011_2013,Landsat_Fourier_Terrain_Climate,30,110,90.17,90.03,90.3,88.55,91.57
2011_2013,Landsat_Fourier_Terrain_Climate,30,120,90.17,90.13,90.21,88.43,91.68
2011_2013,Landsat_Fourier_Terrain_Climate,50,1,82.82,81.51,83.85,79.88,85.22
2011_2013,Landsat_Fourier_Terrain_Climate,50,10,88.99,86.94,90.72,88.82,89.12
2011_2013,Landsat_Fourier_Terrain_Climate,50,20,89.71,88.4,90.79,88.74,90.5
2011_2013,Landsat_Fourier_Terrain_Climate,50,30,90.23,89.13,91.13,89.13,91.13
2011_2013,Landsat_Fourier_Terrain_Climate,50,40,90.51,89.68,91.18,89.13,91.64
2011_2013,Landsat_Fourier_Terrain_Climate,50,50,90.86,89.95,91.59,89.67,91.82
2011_2013,Landsat_Fourier_Terrain_Climate,50,60,90.65,89.96,91.2,89.13,91.89
2011_2013,Landsat_Fourier_Terrain_Climate,50,70,90.72,89.91,91.36,89.36,91.82
2011_2013,Landsat_Fourier_Terrain_Climate,50,80,90.96,90.22,91.56,89.59,92.08
2011_2013,Landsat_Fourier_Terrain_Climate,50,90,90.86,90.01,91.54,89.59,91.89
2011_2013,Landsat_Fourier_Terrain_Climate,50,100,90.89,90.02,91.6,89.67,91.89
2011_2013,Landsat_Fourier_Terrain_Climate,50,110,90.61,90.08,91.04,88.9,92.01
2011_2013,Landsat_Fourier_Terrain_Climate,50,120,90.65,89.96,91.2,89.13,91.89
2011_2013,Landsat_Fourier_Terrain_Climate,70,1,83.39,80.82,85.53,82.25,84.31
2011_2013,Landsat_Fourier_Terrain_Climate,70,10,89.37,86.61,91.75,90.07,88.81
2011_2013,Landsat_Fourier_Terrain_Climate,70,20,90.39,88.93,91.57,89.57,91.04
2011_2013,Landsat_Fourier_Terrain_Climate,70,30,90.56,89.54,91.37,89.24,91.62
2011_2013,Landsat_Fourier_Terrain_Climate,70,40,90.93,90.02,91.65,89.57,92.02
2011_2013,Landsat_Fourier_Terrain_Climate,70,50,90.81,90.17,91.3,89.07,92.2
2011_2013,Landsat_Fourier_Terrain_Climate,70,60,90.88,90.01,91.57,89.46,92.02
2011_2013,Landsat_Fourier_Terrain_Climate,70,70,91.05,90.36,91.6,89.46,92.33
2011_2013,Landsat_Fourier_Terrain_Climate,70,80,91.03,90.27,91.63,89.52,92.24
2011_2013,Landsat_Fourier_Terrain_Climate,70,90,91.0,90.26,91.59,89.46,92.24
2011_2013,Landsat_Fourier_Terrain_Climate,70,100,90.95,90.16,91.58,89.46,92.15
2011_2013,Landsat_Fourier_Terrain_Climate,70,110,90.86,90.14,91.42,89.24,92.15
2011_2013,Landsat_Fourier_Terrain_Climate,70,120,91.08,90.28,91.71,89.63,92.24
2011_2013,Landsat_Fourier_Terrain_Climate,100,1,84.66,81.91,87.02,84.42,84.86
2011_2013,Landsat_Fourier_Terrain_Climate,100,10,90.16,86.89,93.1,91.9,88.74
2011_2013,Landsat_Fourier_Terrain_Climate,100,20,91.18,89.25,92.82,91.33,91.07
2011_2013,Landsat_Fourier_Terrain_Climate,100,30,91.58,90.02,92.88,91.33,91.78
2011_2013,Landsat_Fourier_Terrain_Climate,100,40,91.77,90.21,93.06,91.56,91.94
2011_2013,Landsat_Fourier_Terrain_Climate,100,50,91.9,90.49,93.08,91.56,92.18
2011_2013,Landsat_Fourier_Terrain_Climate,100,60,91.82,90.44,92.96,91.41,92.15
2011_2013,Landsat_Fourier_Terrain_Climate,100,70,91.87,90.63,92.89,91.29,92.34
2011_2013,Landsat_Fourier_Terrain_Climate,100,80,91.99,90.69,93.06,91.52,92.37
2011_2013,Landsat_Fourier_Terrain_Climate,100,90,92.01,90.69,93.09,91.56,92.37
2011_2013,Landsat_Fourier_Terrain_Climate,100,100,91.99,90.78,92.98,91.41,92.46
2011_2013,Landsat_Fourier_Terrain_Climate,100,110,91.95,90.74,92.95,91.37,92.43
2011_2013,Landsat_Fourier_Terrain_Climate,100,120,91.85,90.51,92.96,91.41,92.21
2008_2010,Landsat,1,1,48.98,47.83,50.0,45.83,52.0
2008_2010,Landsat,1,10,67.35,64.29,71.43,75.0,60.0
2008_2010,Landsat,1,20,67.35,63.33,73.68,79.17,56.0
2008_2010,Landsat,1,30,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,40,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,50,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,60,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,70,69.39,68.0,70.83,70.83,68.0
2008_2010,Landsat,1,80,69.39,68.0,70.83,70.83,68.0
2008_2010,Landsat,1,90,69.39,68.0,70.83,70.83,68.0
2008_2010,Landsat,1,100,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,110,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,1,120,71.43,69.23,73.91,75.0,68.0
2008_2010,Landsat,2,1,78.57,74.47,81.54,74.47,81.54
2008_2010,Landsat,2,10,83.04,78.0,87.1,82.98,83.08
2008_2010,Landsat,2,20,83.93,80.85,86.15,80.85,86.15
2008_2010,Landsat,2,30,83.04,80.43,84.85,78.72,86.15
2008_2010,Landsat,2,40,83.04,81.82,83.82,76.6,87.69
2008_2010,Landsat,2,50,83.04,81.82,83.82,76.6,87.69
2008_2010,Landsat,2,60,82.14,80.0,83.58,76.6,86.15
2008_2010,Landsat,2,70,82.14,80.0,83.58,76.6,86.15
2008_2010,Landsat,2,80,83.04,81.82,83.82,76.6,87.69
2008_2010,Landsat,2,90,83.93,83.72,84.06,76.6,89.23
2008_2010,Landsat,2,100,83.93,83.72,84.06,76.6,89.23
2008_2010,Landsat,2,110,83.93,83.72,84.06,76.6,89.23
2008_2010,Landsat,2,120,84.82,84.09,85.29,78.72,89.23
2008_2010,Landsat,3,1,74.71,75.0,74.53,65.38,82.29
2008_2010,Landsat,3,10,75.29,73.33,76.77,70.51,79.17
2008_2010,Landsat,3,20,77.59,76.71,78.22,71.79,82.29
2008_2010,Landsat,3,30,74.14,73.24,74.76,66.67,80.21
2008_2010,Landsat,3,40,76.44,77.61,75.7,66.67,84.38
2008_2010,Landsat,3,50,75.86,76.47,75.47,66.67,83.33
2008_2010,Landsat,3,60,76.44,76.81,76.19,67.95,83.33
2008_2010,Landsat,3,70,76.44,76.06,76.7,69.23,82.29
2008_2010,Landsat,3,80,76.44,76.81,76.19,67.95,83.33
2008_2010,Landsat,3,90,75.86,76.47,75.47,66.67,83.33
2008_2010,Landsat,3,100,76.44,77.61,75.7,66.67,84.38
2008_2010,Landsat,3,110,76.44,77.61,75.7,66.67,84.38
2008_2010,Landsat,3,120,74.71,74.29,75.0,66.67,81.25
2008_2010,Landsat,5,1,68.99,59.54,76.92,68.42,69.36
2008_2010,Landsat,5,10,77.0,67.14,86.39,82.46,73.41
2008_2010,Landsat,5,20,76.31,67.42,83.87,78.07,75.14
2008_2010,Landsat,5,30,75.96,67.18,83.33,77.19,75.14
2008_2010,Landsat,5,40,77.7,69.84,83.85,77.19,78.03
2008_2010,Landsat,5,50,77.35,68.99,84.18,78.07,76.88
2008_2010,Landsat,5,60,78.05,69.77,84.81,78.95,77.46
2008_2010,Landsat,5,70,77.35,68.99,84.18,78.07,76.88
2008_2010,Landsat,5,80,77.7,69.53,84.28,78.07,77.46
2008_2010,Landsat,5,90,77.7,69.84,83.85,77.19,78.03
2008_2010,Landsat,5,100,78.05,70.4,83.95,77.19,78.61
2008_2010,Landsat,5,110,77.7,69.84,83.85,77.19,78.03
2008_2010,Landsat,5,120,77.7,69.84,83.85,77.19,78.03
2008_2010,Landsat,7,1,71.68,72.13,71.29,68.75,74.5
2008_2010,Landsat,7,10,78.83,78.53,79.1,78.12,79.5
2008_2010,Landsat,7,20,80.61,81.52,79.81,78.12,83.0
2008_2010,Landsat,7,30,79.85,80.54,79.23,77.6,82.0
2008_2010,Landsat,7,40,79.85,82.29,77.88,75.0,84.5
2008_2010,Landsat,7,50,78.83,80.45,77.46,75.0,82.5
2008_2010,Landsat,7,60,79.59,81.82,77.78,75.0,84.0
2008_2010,Landsat,7,70,79.34,81.01,77.93,75.52,83.0
2008_2010,Landsat,7,80,79.59,81.82,77.78,75.0,84.0
2008_2010,Landsat,7,90,79.34,81.71,77.42,74.48,84.0
2008_2010,Landsat,7,100,79.59,82.18,77.52,74.48,84.5
2008_2010,Landsat,7,110,79.59,82.18,77.52,74.48,84.5
2008_2010,Landsat,7,120,80.1,83.14,77.73,74.48,85.5
2008_2010,Landsat,10,1,72.0,68.8,74.29,65.65,76.92
2008_2010,Landsat,10,10,77.83,73.8,81.16,76.34,78.99
2008_2010,Landsat,10,20,77.83,75.29,79.71,73.28,81.36
2008_2010,Landsat,10,30,78.33,75.98,80.06,73.66,81.95
2008_2010,Landsat,10,40,77.83,75.49,79.54,72.9,81.66
2008_2010,Landsat,10,50,78.5,76.28,80.12,73.66,82.25
2008_2010,Landsat,10,60,78.33,75.38,80.59,74.81,81.07
2008_2010,Landsat,10,70,78.83,76.68,80.4,74.05,82.54
2008_2010,Landsat,10,80,78.5,75.68,80.65,74.81,81.36
2008_2010,Landsat,10,90,77.83,75.49,79.54,72.9,81.66
2008_2010,Landsat,10,100,78.33,76.19,79.89,73.28,82.25
2008_2010,Landsat,10,110,77.83,75.49,79.54,72.9,81.66
2008_2010,Landsat,10,120,78.0,75.79,79.6,72.9,81.95
2008_2010,Landsat,20,1,70.62,70.56,70.66,64.1,76.38
2008_2010,Landsat,20,10,77.32,76.7,77.83,74.18,80.1
2008_2010,Landsat,20,20,78.01,78.32,77.76,73.44,82.04
2008_2010,Landsat,20,30,78.18,78.29,78.09,73.99,81.88
2008_2010,Landsat,20,40,77.66,78.26,77.2,72.53,82.2
2008_2010,Landsat,20,50,77.41,78.02,76.93,72.16,82.04
2008_2010,Landsat,20,60,77.32,77.65,77.06,72.53,81.55
2008_2010,Landsat,20,70,77.75,78.42,77.24,72.53,82.36
2008_2010,Landsat,20,80,77.32,78.09,76.74,71.79,82.2
2008_2010,Landsat,20,90,77.66,78.71,76.88,71.79,82.85
2008_2010,Landsat,20,100,77.32,78.31,76.58,71.43,82.52
2008_2010,Landsat,20,110,77.41,78.47,76.61,71.43,82.69
2008_2010,Landsat,20,120,77.49,78.86,76.49,71.06,83.17
2008_2010,Landsat,30,1,71.53,67.37,75.22,70.7,72.2
2008_2010,Landsat,30,10,78.12,75.22,80.53,76.3,79.6
2008_2010,Landsat,30,20,79.58,77.94,80.85,75.91,82.56
2008_2010,Landsat,30,30,79.7,78.38,80.7,75.52,83.09
2008_2010,Landsat,30,40,79.4,78.31,80.22,74.74,83.19
2008_2010,Landsat,30,50,79.7,79.01,80.2,74.48,83.93
2008_2010,Landsat,30,60,79.4,78.62,79.98,74.22,83.62
2008_2010,Landsat,30,70,79.58,79.27,79.8,73.7,84.36
2008_2010,Landsat,30,80,79.05,78.6,79.38,73.18,83.83
2008_2010,Landsat,30,90,79.52,79.0,79.9,73.96,84.04
2008_2010,Landsat,30,100,79.4,78.86,79.8,73.83,83.93
2008_2010,Landsat,30,110,79.58,79.35,79.74,73.57,84.46
2008_2010,Landsat,30,120,79.75,79.44,79.98,73.96,84.46
2008_2010,Landsat,50,1,72.88,70.95,74.32,67.13,77.57
2008_2010,Landsat,50,10,77.15,75.02,78.84,73.68,79.99
2008_2010,Landsat,50,20,78.38,77.25,79.22,73.52,82.34
2008_2010,Landsat,50,30,79.25,78.39,79.89,74.3,83.29
2008_2010,Landsat,50,40,79.18,78.59,79.61,73.75,83.61
2008_2010,Landsat,50,50,79.5,79.33,79.62,73.52,84.37
2008_2010,Landsat,50,60,79.36,79.16,79.5,73.36,84.24
2008_2010,Landsat,50,70,79.64,79.5,79.74,73.68,84.5
2008_2010,Landsat,50,80,79.78,79.71,79.82,73.75,84.69
2008_2010,Landsat,50,90,79.64,79.65,79.63,73.44,84.69
2008_2010,Landsat,50,100,79.67,79.61,79.71,73.6,84.63
2008_2010,Landsat,50,110,79.43,79.29,79.52,73.36,84.37
2008_2010,Landsat,50,120,79.53,79.49,79.56,73.36,84.56
2008_2010,Landsat,70,1,73.2,70.6,75.34,70.17,75.72
2008_2010,Landsat,70,10,78.55,75.77,80.97,77.53,79.4
2008_2010,Landsat,70,20,79.28,77.68,80.57,76.26,81.79
2008_2010,Landsat,70,30,79.31,77.94,80.39,75.87,82.16
2008_2010,Landsat,70,40,79.63,78.04,80.92,76.7,82.07
2008_2010,Landsat,70,50,79.46,78.31,80.36,75.71,82.57
2008_2010,Landsat,70,60,79.68,78.74,80.41,75.65,83.03
2008_2010,Landsat,70,70,79.63,78.49,80.53,75.93,82.71
2008_2010,Landsat,70,80,79.91,78.79,80.79,76.26,82.94
2008_2010,Landsat,70,90,80.09,79.07,80.88,76.31,83.22
2008_2010,Landsat,70,100,80.16,79.21,80.9,76.31,83.36
2008_2010,Landsat,70,110,80.14,79.1,80.95,76.43,83.22
2008_2010,Landsat,70,120,80.11,79.05,80.94,76.43,83.17
2008_2010,Landsat,100,1,72.91,70.38,74.86,68.47,76.52
2008_2010,Landsat,100,10,78.88,76.07,81.24,77.28,80.19
2008_2010,Landsat,100,20,79.99,78.19,81.4,76.86,82.53
2008_2010,Landsat,100,30,80.51,79.23,81.5,76.71,83.61
2008_2010,Landsat,100,40,80.46,79.43,81.24,76.22,83.92
2008_2010,Landsat,100,50,80.5,79.61,81.16,76.03,84.13
2008_2010,Landsat,100,60,80.29,79.42,80.94,75.73,84.01
2008_2010,Landsat,100,70,80.38,79.37,81.14,76.07,83.89
2008_2010,Landsat,100,80,80.43,79.51,81.12,75.99,84.04
2008_2010,Landsat,100,90,80.33,79.41,81.01,75.84,83.98
2008_2010,Landsat,100,100,80.44,79.56,81.11,75.95,84.1
2008_2010,Landsat,100,110,80.26,79.33,80.95,75.77,83.92
2008_2010,Landsat,100,120,80.31,79.45,80.95,75.73,84.04
2008_2010,Fourier,1,1,75.51,73.08,78.26,79.17,72.0
2008_2010,Fourier,1,10,67.35,63.33,73.68,79.17,56.0
2008_2010,Fourier,1,20,69.39,65.52,75.0,79.17,60.0
2008_2010,Fourier,1,30,75.51,73.08,78.26,79.17,72.0
2008_2010,Fourier,1,40,79.59,76.92,82.61,83.33,76.0
2008_2010,Fourier,1,50,85.71,84.0,87.5,87.5,84.0
2008_2010,Fourier,1,60,81.63,80.0,83.33,83.33,80.0
2008_2010,Fourier,1,70,79.59,76.92,82.61,83.33,76.0
2008_2010,Fourier,1,80,81.63,77.78,86.36,87.5,76.0
2008_2010,Fourier,1,90,81.63,77.78,86.36,87.5,76.0
2008_2010,Fourier,1,100,83.67,80.77,86.96,87.5,80.0
2008_2010,Fourier,1,110,81.63,77.78,86.36,87.5,76.0
2008_2010,Fourier,1,120,79.59,75.0,85.71,87.5,72.0
2008_2010,Fourier,2,1,63.39,55.77,70.0,61.7,64.62
2008_2010,Fourier,2,10,78.57,74.47,81.54,74.47,81.54
2008_2010,Fourier,2,20,84.82,82.61,86.36,80.85,87.69
2008_2010,Fourier,2,30,84.82,81.25,87.5,82.98,86.15
2008_2010,Fourier,2,40,84.82,81.25,87.5,82.98,86.15
2008_2010,Fourier,2,50,82.14,76.47,86.89,82.98,81.54
2008_2010,Fourier,2,60,83.04,78.0,87.1,82.98,83.08
2008_2010,Fourier,2,70,83.04,78.0,87.1,82.98,83.08
2008_2010,Fourier,2,80,83.93,79.59,87.3,82.98,84.62
2008_2010,Fourier,2,90,83.93,79.59,87.3,82.98,84.62
2008_2010,Fourier,2,100,84.82,81.25,87.5,82.98,86.15
2008_2010,Fourier,2,110,84.82,81.25,87.5,82.98,86.15
2008_2010,Fourier,2,120,83.93,79.59,87.3,82.98,84.62
2008_2010,Fourier,3,1,75.29,72.73,77.32,71.79,78.12
2008_2010,Fourier,3,10,82.76,78.57,86.67,84.62,81.25
2008_2010,Fourier,3,20,83.33,81.01,85.26,82.05,84.38
2008_2010,Fourier,3,30,83.33,82.67,83.84,79.49,86.46
2008_2010,Fourier,3,40,83.91,83.78,84.0,79.49,87.5
2008_2010,Fourier,3,50,83.91,83.78,84.0,79.49,87.5
2008_2010,Fourier,3,60,83.33,83.56,83.17,78.21,87.5
2008_2010,Fourier,3,70,84.48,84.0,84.85,80.77,87.5
2008_2010,Fourier,3,80,84.48,84.0,84.85,80.77,87.5
2008_2010,Fourier,3,90,85.06,84.21,85.71,82.05,87.5
2008_2010,Fourier,3,100,85.06,84.21,85.71,82.05,87.5
2008_2010,Fourier,3,110,85.06,84.21,85.71,82.05,87.5
2008_2010,Fourier,3,120,85.06,84.21,85.71,82.05,87.5
2008_2010,Fourier,5,1,72.13,64.91,76.88,64.91,76.88
2008_2010,Fourier,5,10,83.62,75.19,90.91,87.72,80.92
2008_2010,Fourier,5,20,84.67,76.52,91.61,88.6,82.08
2008_2010,Fourier,5,30,85.71,77.86,92.31,89.47,83.24
2008_2010,Fourier,5,40,87.8,81.1,93.12,90.35,86.13
2008_2010,Fourier,5,50,86.76,80.16,91.93,88.6,85.55
2008_2010,Fourier,5,60,87.46,80.47,93.08,90.35,85.55
2008_2010,Fourier,5,70,86.76,79.69,92.45,89.47,84.97
2008_2010,Fourier,5,80,86.41,79.53,91.88,88.6,84.97
2008_2010,Fourier,5,90,85.71,78.29,91.77,88.6,83.82
2008_2010,Fourier,5,100,86.76,79.69,92.45,89.47,84.97
2008_2010,Fourier,5,110,86.76,80.16,91.93,88.6,85.55
2008_2010,Fourier,5,120,86.41,80.0,91.36,87.72,85.55
2008_2010,Fourier,7,1,73.72,76.33,71.75,67.19,80.0
2008_2010,Fourier,7,10,82.14,81.77,82.5,81.77,82.5
2008_2010,Fourier,7,20,84.18,85.33,83.17,81.77,86.5
2008_2010,Fourier,7,30,84.44,85.79,83.25,81.77,87.0
2008_2010,Fourier,7,40,85.46,87.71,83.57,81.77,89.0
2008_2010,Fourier,7,50,86.48,88.4,84.83,83.33,89.5
2008_2010,Fourier,7,60,86.73,88.89,84.91,83.33,90.0
2008_2010,Fourier,7,70,86.48,88.4,84.83,83.33,89.5
2008_2010,Fourier,7,80,86.22,88.76,84.11,82.29,90.0
2008_2010,Fourier,7,90,86.22,87.91,84.76,83.33,89.0
